FileIndex,Category
810,MCCAIN_PRIMARY2008
811,CLINTON_PRIMARY2008
812,CLINTON_PRIMARY2008
813,CLINTON_PRIMARY2008
814,EDWARDS_PRIMARY2008
815,OBAMA_PRIMARY2008
816,CLINTON_PRIMARY2008
817,CLINTON_PRIMARY2008
818,CLINTON_PRIMARY2008
819,CLINTON_PRIMARY2008
820,CLINTON_PRIMARY2008
821,CLINTON_PRIMARY2008
822,RICHARDSON_PRIMARY2008
823,MCCAIN_PRIMARY2008
824,CLINTON_PRIMARY2008
825,OBAMA_PRIMARY2008
826,OBAMA_PRIMARY2008
827,MCCAIN_PRIMARY2008
828,CLINTON_PRIMARY2008
829,CLINTON_PRIMARY2008
830,CLINTON_PRIMARY2008
831,MCCAIN_PRIMARY2008
832,OBAMA_PRIMARY2008
833,OBAMA_PRIMARY2008
834,OBAMA_PRIMARY2008
835,CLINTON_PRIMARY2008
836,OBAMA_PRIMARY2008
837,CLINTON_PRIMARY2008
838,CLINTON_PRIMARY2008
839,SANTORUM_PRIMARY2012
840,CLINTON_PRIMARY2008
841,OBAMA_PRIMARY2008
842,OBAMA_PRIMARY2008
843,CLINTON_PRIMARY2008
844,CLINTON_PRIMARY2008
845,CLINTON_PRIMARY2008
846,CLINTON_PRIMARY2008
847,CLINTON_PRIMARY2008
848,OBAMA_PRIMARY2008
849,OBAMA_PRIMARY2008
850,CLINTON_PRIMARY2008
851,CLINTON_PRIMARY2008
852,OBAMA_PRIMARY2008
853,CLINTON_PRIMARY2008
854,CLINTON_PRIMARY2008
855,RICHARDSON_PRIMARY2008
856,GINGRICH_PRIMARY2012
857,CLINTON_PRIMARY2008
858,GIULIANI_PRIMARY2008
859,MCCAIN_PRIMARY2008
860,RICHARDSON_PRIMARY2008
861,CLINTON_PRIMARY2008
862,CLINTON_PRIMARY2008
863,CLINTON_PRIMARY2008
864,RICHARDSON_PRIMARY2008
865,MCCAIN_PRIMARY2008
866,CLINTON_PRIMARY2008
867,MCCAIN_PRIMARY2008
868,OBAMA_PRIMARY2008
869,CLINTON_PRIMARY2008
870,CLINTON_PRIMARY2008
871,GIULIANI_PRIMARY2008
872,CLINTON_PRIMARY2008
873,CLINTON_PRIMARY2008
874,MCCAIN_PRIMARY2008
875,MCCAIN_PRIMARY2008
876,CLINTON_PRIMARY2008
877,RICHARDSON_PRIMARY2008
878,CLINTON_PRIMARY2008
879,CLINTON_PRIMARY2008
880,OBAMA_PRIMARY2008
881,CLINTON_PRIMARY2008
882,CLINTON_PRIMARY2008
883,CLINTON_PRIMARY2008
884,OBAMA_PRIMARY2008
885,MCCAIN_PRIMARY2008
886,CLINTON_PRIMARY2008
887,MCCAIN_PRIMARY2008
888,CLINTON_PRIMARY2008
889,CLINTON_PRIMARY2008
890,CLINTON_PRIMARY2008
891,CLINTON_PRIMARY2008
892,OBAMA_PRIMARY2008
893,CLINTON_PRIMARY2008
894,CLINTON_PRIMARY2008
895,ROMNEY_PRIMARY2012
896,CLINTON_PRIMARY2008
897,CLINTON_PRIMARY2008
898,CLINTON_PRIMARY2008
899,ROMNEY_PRIMARY2012
900,ROMNEY_PRIMARY2012
901,CLINTON_PRIMARY2008
902,CLINTON_PRIMARY2008
903,OBAMA_PRIMARY2008
904,MCCAIN_PRIMARY2008
905,MCCAIN_PRIMARY2008
906,MCCAIN_PRIMARY2008
907,OBAMA_PRIMARY2008
908,OBAMA_PRIMARY2008
909,CLINTON_PRIMARY2008
910,CLINTON_PRIMARY2008
911,OBAMA_PRIMARY2008
912,CLINTON_PRIMARY2008
913,CLINTON_PRIMARY2008
914,CLINTON_PRIMARY2008
915,CLINTON_PRIMARY2008
916,OBAMA_PRIMARY2008
917,GIULIANI_PRIMARY2008
918,CLINTON_PRIMARY2008
919,MCCAIN_PRIMARY2008
920,CLINTON_PRIMARY2008
921,CLINTON_PRIMARY2008
922,CLINTON_PRIMARY2008
923,CLINTON_PRIMARY2008
924,CLINTON_PRIMARY2008
925,CLINTON_PRIMARY2008
926,CLINTON_PRIMARY2008
927,OBAMA_PRIMARY2008
928,ROMNEY_PRIMARY2012
929,CLINTON_PRIMARY2008
930,CLINTON_PRIMARY2008
931,CLINTON_PRIMARY2008
932,CLINTON_PRIMARY2008
933,CLINTON_PRIMARY2008
934,CLINTON_PRIMARY2008
935,MCCAIN_PRIMARY2008
936,CLINTON_PRIMARY2008
937,CLINTON_PRIMARY2008
938,MCCAIN_PRIMARY2008
939,CLINTON_PRIMARY2008
940,CLINTON_PRIMARY2008
941,CLINTON_PRIMARY2008
942,RICHARDSON_PRIMARY2008
943,OBAMA_PRIMARY2008
944,CLINTON_PRIMARY2008
945,CLINTON_PRIMARY2008
946,CLINTON_PRIMARY2008
947,MCCAIN_PRIMARY2008
948,OBAMA_PRIMARY2008
949,MCCAIN_PRIMARY2008
950,CLINTON_PRIMARY2008
951,CLINTON_PRIMARY2008
952,OBAMA_PRIMARY2008
953,CLINTON_PRIMARY2008
954,CLINTON_PRIMARY2008
955,CLINTON_PRIMARY2008
956,CLINTON_PRIMARY2008
957,OBAMA_PRIMARY2008
958,CLINTON_PRIMARY2008
959,MCCAIN_PRIMARY2008
960,CLINTON_PRIMARY2008
961,CLINTON_PRIMARY2008
962,CLINTON_PRIMARY2008
963,OBAMA_PRIMARY2008
964,OBAMA_PRIMARY2008
965,CLINTON_PRIMARY2008
966,CLINTON_PRIMARY2008
967,MCCAIN_PRIMARY2008
968,CLINTON_PRIMARY2008
969,CLINTON_PRIMARY2008
970,CLINTON_PRIMARY2008
971,CLINTON_PRIMARY2008
972,CLINTON_PRIMARY2008
973,CLINTON_PRIMARY2008
974,CLINTON_PRIMARY2008
975,CLINTON_PRIMARY2008
976,OBAMA_PRIMARY2008
977,CLINTON_PRIMARY2008
978,CLINTON_PRIMARY2008
979,OBAMA_PRIMARY2008
980,CLINTON_PRIMARY2008
981,CLINTON_PRIMARY2008
982,CLINTON_PRIMARY2008
983,MCCAIN_PRIMARY2008
984,MCCAIN_PRIMARY2008
985,OBAMA_PRIMARY2008
986,CLINTON_PRIMARY2008
987,OBAMA_PRIMARY2008
988,MCCAIN_PRIMARY2008
989,MCCAIN_PRIMARY2008
990,OBAMA_PRIMARY2008
991,MCCAIN_PRIMARY2008
992,RICHARDSON_PRIMARY2008
993,CLINTON_PRIMARY2008
994,CLINTON_PRIMARY2008
995,MCCAIN_PRIMARY2008
996,OBAMA_PRIMARY2008
997,OBAMA_PRIMARY2008
998,ROMNEY_PRIMARY2012
999,CLINTON_PRIMARY2008
1000,CLINTON_PRIMARY2008
1001,CLINTON_PRIMARY2008
1002,CLINTON_PRIMARY2008
1003,CLINTON_PRIMARY2008
1004,EDWARDS_PRIMARY2008
1005,MCCAIN_PRIMARY2008
1006,CLINTON_PRIMARY2008
1007,RICHARDSON_PRIMARY2008
1008,OBAMA_PRIMARY2008
1009,CLINTON_PRIMARY2008
1010,MCCAIN_PRIMARY2008
1011,GIULIANI_PRIMARY2008
1012,OBAMA_PRIMARY2008
1013,CLINTON_PRIMARY2008
1014,OBAMA_PRIMARY2008
1015,OBAMA_PRIMARY2008
1016,MCCAIN_PRIMARY2008
1017,MCCAIN_PRIMARY2008
1018,CLINTON_PRIMARY2008
1019,CLINTON_PRIMARY2008
1020,CLINTON_PRIMARY2008
1021,CLINTON_PRIMARY2008
1022,OBAMA_PRIMARY2008
1023,CLINTON_PRIMARY2008
1024,CLINTON_PRIMARY2008
1025,CLINTON_PRIMARY2008
1026,CLINTON_PRIMARY2008
1027,CLINTON_PRIMARY2008
1028,CLINTON_PRIMARY2008
1029,OBAMA_PRIMARY2008
1030,CLINTON_PRIMARY2008
1031,OBAMA_PRIMARY2008
1032,OBAMA_PRIMARY2008
1033,CLINTON_PRIMARY2008
1034,MCCAIN_PRIMARY2008
1035,CLINTON_PRIMARY2008
1036,CLINTON_PRIMARY2008
1037,OBAMA_PRIMARY2008
1038,CLINTON_PRIMARY2008
1039,CLINTON_PRIMARY2008
1040,MCCAIN_PRIMARY2008
1041,OBAMA_PRIMARY2008
1042,CLINTON_PRIMARY2008
1043,CLINTON_PRIMARY2008
1044,CLINTON_PRIMARY2008
1045,CLINTON_PRIMARY2008
1046,CLINTON_PRIMARY2008
1047,CLINTON_PRIMARY2008
1048,CLINTON_PRIMARY2008
1049,CLINTON_PRIMARY2008
1050,CLINTON_PRIMARY2008
1051,CLINTON_PRIMARY2008
1052,CLINTON_PRIMARY2008
1053,CLINTON_PRIMARY2008
1054,CLINTON_PRIMARY2008
1055,CLINTON_PRIMARY2008
1056,CLINTON_PRIMARY2008
1057,RICHARDSON_PRIMARY2008
1058,CLINTON_PRIMARY2008
1059,RICHARDSON_PRIMARY2008
1060,RICHARDSON_PRIMARY2008
1061,CLINTON_PRIMARY2008
1062,CLINTON_PRIMARY2008
1063,CLINTON_PRIMARY2008
1064,EDWARDS_PRIMARY2008
1065,CLINTON_PRIMARY2008
1066,CLINTON_PRIMARY2008
1067,CLINTON_PRIMARY2008
1068,CLINTON_PRIMARY2008
1069,MCCAIN_PRIMARY2008
1070,CLINTON_PRIMARY2008
1071,MCCAIN_PRIMARY2008
1072,GINGRICH_PRIMARY2012
1073,CLINTON_PRIMARY2008
1074,CLINTON_PRIMARY2008
1075,OBAMA_PRIMARY2008
1076,CLINTON_PRIMARY2008
1077,EDWARDS_PRIMARY2008
1078,CLINTON_PRIMARY2008
1079,CLINTON_PRIMARY2008
1080,MCCAIN_PRIMARY2008
1081,EDWARDS_PRIMARY2008
1082,CLINTON_PRIMARY2008
1083,OBAMA_PRIMARY2008
1084,CLINTON_PRIMARY2008
1085,CLINTON_PRIMARY2008
1086,CLINTON_PRIMARY2008
1087,MCCAIN_PRIMARY2008
1088,CLINTON_PRIMARY2008
1089,RICHARDSON_PRIMARY2008
1090,CLINTON_PRIMARY2008
1091,MCCAIN_PRIMARY2008
1092,EDWARDS_PRIMARY2008
1093,CLINTON_PRIMARY2008
1094,MCCAIN_PRIMARY2008
1095,CLINTON_PRIMARY2008
1096,CLINTON_PRIMARY2008
1097,CLINTON_PRIMARY2008
1098,CLINTON_PRIMARY2008
1099,CLINTON_PRIMARY2008
1100,OBAMA_PRIMARY2008
1101,MCCAIN_PRIMARY2008
1102,OBAMA_PRIMARY2008
1103,CLINTON_PRIMARY2008
1104,CLINTON_PRIMARY2008
1105,CLINTON_PRIMARY2008
1106,OBAMA_PRIMARY2008
1107,CLINTON_PRIMARY2008
1108,CLINTON_PRIMARY2008
1109,CLINTON_PRIMARY2008
1110,OBAMA_PRIMARY2008
1111,CLINTON_PRIMARY2008
1112,CLINTON_PRIMARY2008
1113,MCCAIN_PRIMARY2008
1114,CLINTON_PRIMARY2008
1115,RICHARDSON_PRIMARY2008
1116,CLINTON_PRIMARY2008
1117,CLINTON_PRIMARY2008
1118,OBAMA_PRIMARY2008
1119,CLINTON_PRIMARY2008
1120,CLINTON_PRIMARY2008
1121,RICHARDSON_PRIMARY2008
1122,CLINTON_PRIMARY2008
1123,CLINTON_PRIMARY2008
1124,CLINTON_PRIMARY2008
1125,CLINTON_PRIMARY2008
1126,CLINTON_PRIMARY2008
1127,CLINTON_PRIMARY2008
1128,CLINTON_PRIMARY2008
1129,MCCAIN_PRIMARY2008
1130,MCCAIN_PRIMARY2008
1131,CLINTON_PRIMARY2008
1132,CLINTON_PRIMARY2008
1133,OBAMA_PRIMARY2008
1134,OBAMA_PRIMARY2008
1135,EDWARDS_PRIMARY2008
1136,CLINTON_PRIMARY2008
1137,CLINTON_PRIMARY2008
1138,MCCAIN_PRIMARY2008
1139,MCCAIN_PRIMARY2008
1140,CLINTON_PRIMARY2008
1141,CLINTON_PRIMARY2008
1142,OBAMA_PRIMARY2008
1143,EDWARDS_PRIMARY2008
1144,CLINTON_PRIMARY2008
1145,OBAMA_PRIMARY2008
1146,OBAMA_PRIMARY2008
1147,EDWARDS_PRIMARY2008
1148,OBAMA_PRIMARY2008
1149,MCCAIN_PRIMARY2008
1150,CLINTON_PRIMARY2008
1151,CLINTON_PRIMARY2008
1152,RICHARDSON_PRIMARY2008
1153,CLINTON_PRIMARY2008
1154,CLINTON_PRIMARY2008
1155,CLINTON_PRIMARY2008
1156,CLINTON_PRIMARY2008
1157,CLINTON_PRIMARY2008
1158,OBAMA_PRIMARY2008
1159,OBAMA_PRIMARY2008
1160,CLINTON_PRIMARY2008
1161,CLINTON_PRIMARY2008
1162,CLINTON_PRIMARY2008
1163,CLINTON_PRIMARY2008
1164,MCCAIN_PRIMARY2008
1165,MCCAIN_PRIMARY2008
1166,CLINTON_PRIMARY2008
1167,CLINTON_PRIMARY2008
1168,CLINTON_PRIMARY2008
1169,CLINTON_PRIMARY2008
1170,CLINTON_PRIMARY2008
1171,OBAMA_PRIMARY2008
1172,GIULIANI_PRIMARY2008
1173,CLINTON_PRIMARY2008
1174,MCCAIN_PRIMARY2008
1175,CLINTON_PRIMARY2008
1176,MCCAIN_PRIMARY2008
1177,GINGRICH_PRIMARY2012
1178,MCCAIN_PRIMARY2008
1179,CLINTON_PRIMARY2008
1180,CLINTON_PRIMARY2008
1181,MCCAIN_PRIMARY2008
1182,CLINTON_PRIMARY2008
1183,CLINTON_PRIMARY2008
1184,OBAMA_PRIMARY2008
1185,CLINTON_PRIMARY2008
1186,MCCAIN_PRIMARY2008
1187,CLINTON_PRIMARY2008
1188,OBAMA_PRIMARY2008
1189,CLINTON_PRIMARY2008
1190,OBAMA_PRIMARY2008
1191,CLINTON_PRIMARY2008
1192,CLINTON_PRIMARY2008
1193,CLINTON_PRIMARY2008
1194,CLINTON_PRIMARY2008
1195,OBAMA_PRIMARY2008
1196,EDWARDS_PRIMARY2008
1197,OBAMA_PRIMARY2008
1198,CLINTON_PRIMARY2008
1199,MCCAIN_PRIMARY2008
1200,CLINTON_PRIMARY2008
1201,CLINTON_PRIMARY2008
1202,OBAMA_PRIMARY2008
1203,CLINTON_PRIMARY2008
1204,CLINTON_PRIMARY2008
1205,RICHARDSON_PRIMARY2008
1206,CLINTON_PRIMARY2008
1207,MCCAIN_PRIMARY2008
1208,OBAMA_PRIMARY2008
1209,CLINTON_PRIMARY2008
1210,CLINTON_PRIMARY2008
1211,OBAMA_PRIMARY2008
1212,CLINTON_PRIMARY2008
1213,OBAMA_PRIMARY2008
1214,CLINTON_PRIMARY2008
1215,CLINTON_PRIMARY2008
1216,CLINTON_PRIMARY2008
1217,CLINTON_PRIMARY2008
1218,CLINTON_PRIMARY2008
1219,OBAMA_PRIMARY2008
1220,OBAMA_PRIMARY2008
1221,CLINTON_PRIMARY2008
1222,CLINTON_PRIMARY2008
1223,CLINTON_PRIMARY2008
1224,OBAMA_PRIMARY2008
1225,CLINTON_PRIMARY2008
1226,CLINTON_PRIMARY2008
1227,CLINTON_PRIMARY2008
1228,CLINTON_PRIMARY2008
1229,CLINTON_PRIMARY2008
1230,OBAMA_PRIMARY2008
1231,MCCAIN_PRIMARY2008
1232,EDWARDS_PRIMARY2008
1233,CLINTON_PRIMARY2008
1234,OBAMA_PRIMARY2008
1235,OBAMA_PRIMARY2008
1236,CLINTON_PRIMARY2008
1237,CLINTON_PRIMARY2008
1238,MCCAIN_PRIMARY2008
1239,CLINTON_PRIMARY2008
1240,CLINTON_PRIMARY2008
1241,CLINTON_PRIMARY2008
1242,CLINTON_PRIMARY2008
1243,MCCAIN_PRIMARY2008
1244,CLINTON_PRIMARY2008
1245,CLINTON_PRIMARY2008
1246,CLINTON_PRIMARY2008
1247,CLINTON_PRIMARY2008
1248,CLINTON_PRIMARY2008
1249,CLINTON_PRIMARY2008
1250,OBAMA_PRIMARY2008
1251,CLINTON_PRIMARY2008
1252,OBAMA_PRIMARY2008
1253,CLINTON_PRIMARY2008
1254,OBAMA_PRIMARY2008
1255,CLINTON_PRIMARY2008
1256,GINGRICH_PRIMARY2012
1257,MCCAIN_PRIMARY2008
1258,MCCAIN_PRIMARY2008
1259,CLINTON_PRIMARY2008
1260,CLINTON_PRIMARY2008
1261,CLINTON_PRIMARY2008
1262,EDWARDS_PRIMARY2008
1263,CLINTON_PRIMARY2008
1264,CLINTON_PRIMARY2008
1265,CLINTON_PRIMARY2008
1266,CLINTON_PRIMARY2008
1267,CLINTON_PRIMARY2008
1268,RICHARDSON_PRIMARY2008
1269,OBAMA_PRIMARY2008
1270,OBAMA_PRIMARY2008
1271,CLINTON_PRIMARY2008
1272,CLINTON_PRIMARY2008
1273,CLINTON_PRIMARY2008
1274,CLINTON_PRIMARY2008
1275,MCCAIN_PRIMARY2008
1276,OBAMA_PRIMARY2008
1277,OBAMA_PRIMARY2008
1278,CLINTON_PRIMARY2008
1279,OBAMA_PRIMARY2008
1280,CLINTON_PRIMARY2008
1281,CLINTON_PRIMARY2008
1282,CLINTON_PRIMARY2008
1283,CLINTON_PRIMARY2008
1284,CLINTON_PRIMARY2008
1285,CLINTON_PRIMARY2008
1286,OBAMA_PRIMARY2008
1287,CLINTON_PRIMARY2008
1288,CLINTON_PRIMARY2008
1289,MCCAIN_PRIMARY2008
1290,CLINTON_PRIMARY2008
1291,EDWARDS_PRIMARY2008
1292,CLINTON_PRIMARY2008
1293,CLINTON_PRIMARY2008
1294,OBAMA_PRIMARY2008
1295,RICHARDSON_PRIMARY2008
1296,OBAMA_PRIMARY2008
1297,MCCAIN_PRIMARY2008
1298,CLINTON_PRIMARY2008
1299,RICHARDSON_PRIMARY2008
1300,CLINTON_PRIMARY2008
1301,CLINTON_PRIMARY2008
1302,OBAMA_PRIMARY2008
1303,OBAMA_PRIMARY2008
1304,EDWARDS_PRIMARY2008
1305,OBAMA_PRIMARY2008
1306,CLINTON_PRIMARY2008
1307,OBAMA_PRIMARY2008
1308,CLINTON_PRIMARY2008
1309,OBAMA_PRIMARY2008
1310,CLINTON_PRIMARY2008
1311,RICHARDSON_PRIMARY2008
1312,CLINTON_PRIMARY2008
1313,CLINTON_PRIMARY2008
1314,OBAMA_PRIMARY2008
1315,CLINTON_PRIMARY2008
1316,CLINTON_PRIMARY2008
1317,GIULIANI_PRIMARY2008
1318,SANTORUM_PRIMARY2012
1319,CLINTON_PRIMARY2008
1320,RICHARDSON_PRIMARY2008
1321,MCCAIN_PRIMARY2008
1322,CLINTON_PRIMARY2008
1323,CLINTON_PRIMARY2008
1324,CLINTON_PRIMARY2008
1325,CLINTON_PRIMARY2008
1326,MCCAIN_PRIMARY2008
1327,CLINTON_PRIMARY2008
1328,OBAMA_PRIMARY2008
1329,CLINTON_PRIMARY2008
1330,MCCAIN_PRIMARY2008
1331,CLINTON_PRIMARY2008
1332,OBAMA_PRIMARY2008
1333,CLINTON_PRIMARY2008
1334,CLINTON_PRIMARY2008
1335,CLINTON_PRIMARY2008
1336,MCCAIN_PRIMARY2008
1337,RICHARDSON_PRIMARY2008
1338,CLINTON_PRIMARY2008
1339,RICHARDSON_PRIMARY2008
1340,OBAMA_PRIMARY2008
1341,MCCAIN_PRIMARY2008
1342,CLINTON_PRIMARY2008
1343,CLINTON_PRIMARY2008
1344,OBAMA_PRIMARY2008
1345,CLINTON_PRIMARY2008
1346,CLINTON_PRIMARY2008
1347,OBAMA_PRIMARY2008
1348,CLINTON_PRIMARY2008
1349,CLINTON_PRIMARY2008
1350,RICHARDSON_PRIMARY2008
1351,OBAMA_PRIMARY2008
1352,CLINTON_PRIMARY2008
1353,EDWARDS_PRIMARY2008
1354,MCCAIN_PRIMARY2008
1355,CLINTON_PRIMARY2008
1356,CLINTON_PRIMARY2008
1357,CLINTON_PRIMARY2008
1358,CLINTON_PRIMARY2008
1359,CLINTON_PRIMARY2008
1360,MCCAIN_PRIMARY2008
1361,CLINTON_PRIMARY2008
1362,MCCAIN_PRIMARY2008
1363,MCCAIN_PRIMARY2008
1364,CLINTON_PRIMARY2008
1365,CLINTON_PRIMARY2008
1366,CLINTON_PRIMARY2008
1367,CLINTON_PRIMARY2008
1368,CLINTON_PRIMARY2008
1369,CLINTON_PRIMARY2008
1370,CLINTON_PRIMARY2008
1371,RICHARDSON_PRIMARY2008
1372,CLINTON_PRIMARY2008
1373,GIULIANI_PRIMARY2008
1374,CLINTON_PRIMARY2008
1375,CLINTON_PRIMARY2008
1376,CLINTON_PRIMARY2008
1377,CLINTON_PRIMARY2008
1378,CLINTON_PRIMARY2008
1379,CLINTON_PRIMARY2008
1380,CLINTON_PRIMARY2008
1381,CLINTON_PRIMARY2008
1382,CLINTON_PRIMARY2008
1383,OBAMA_PRIMARY2008
1384,MCCAIN_PRIMARY2008
1385,CLINTON_PRIMARY2008
1386,RICHARDSON_PRIMARY2008
1387,GIULIANI_PRIMARY2008
1388,CLINTON_PRIMARY2008
1389,MCCAIN_PRIMARY2008
1390,OBAMA_PRIMARY2008
1391,MCCAIN_PRIMARY2008
1392,CLINTON_PRIMARY2008
1393,CLINTON_PRIMARY2008
1394,OBAMA_PRIMARY2008
1395,CLINTON_PRIMARY2008
1396,MCCAIN_PRIMARY2008
1397,MCCAIN_PRIMARY2008
1398,CLINTON_PRIMARY2008
1399,CLINTON_PRIMARY2008
1400,CLINTON_PRIMARY2008
1401,MCCAIN_PRIMARY2008
1402,CLINTON_PRIMARY2008
1403,MCCAIN_PRIMARY2008
1404,CLINTON_PRIMARY2008
1405,CLINTON_PRIMARY2008
1406,CLINTON_PRIMARY2008
1407,GIULIANI_PRIMARY2008
1408,OBAMA_PRIMARY2008
1409,CLINTON_PRIMARY2008
1410,OBAMA_PRIMARY2008
1411,OBAMA_PRIMARY2008
1412,GIULIANI_PRIMARY2008
1413,OBAMA_PRIMARY2008
1414,OBAMA_PRIMARY2008
1415,CLINTON_PRIMARY2008
1416,MCCAIN_PRIMARY2008
1417,CLINTON_PRIMARY2008
1418,CLINTON_PRIMARY2008
1419,OBAMA_PRIMARY2008
1420,MCCAIN_PRIMARY2008
1421,CLINTON_PRIMARY2008
1422,OBAMA_PRIMARY2008
1423,OBAMA_PRIMARY2008
1424,CLINTON_PRIMARY2008
1425,CLINTON_PRIMARY2008
1426,MCCAIN_PRIMARY2008
1427,MCCAIN_PRIMARY2008
1428,CLINTON_PRIMARY2008
1429,CLINTON_PRIMARY2008
1430,CLINTON_PRIMARY2008
1431,OBAMA_PRIMARY2008
1432,CLINTON_PRIMARY2008
1433,CLINTON_PRIMARY2008
1434,MCCAIN_PRIMARY2008
1435,MCCAIN_PRIMARY2008
1436,EDWARDS_PRIMARY2008
1437,OBAMA_PRIMARY2008
1438,OBAMA_PRIMARY2008
1439,CLINTON_PRIMARY2008
1440,CLINTON_PRIMARY2008
1441,CLINTON_PRIMARY2008
1442,OBAMA_PRIMARY2008
1443,CLINTON_PRIMARY2008
1444,MCCAIN_PRIMARY2008
1445,CLINTON_PRIMARY2008
1446,OBAMA_PRIMARY2008
1447,OBAMA_PRIMARY2008
1448,CLINTON_PRIMARY2008
1449,RICHARDSON_PRIMARY2008
1450,MCCAIN_PRIMARY2008
1451,CLINTON_PRIMARY2008
1452,MCCAIN_PRIMARY2008
1453,OBAMA_PRIMARY2008
1454,EDWARDS_PRIMARY2008
1455,CLINTON_PRIMARY2008
1456,CLINTON_PRIMARY2008
1457,CLINTON_PRIMARY2008
1458,CLINTON_PRIMARY2008
1459,OBAMA_PRIMARY2008
1460,RICHARDSON_PRIMARY2008
1461,CLINTON_PRIMARY2008
1462,CLINTON_PRIMARY2008
1463,OBAMA_PRIMARY2008
1464,OBAMA_PRIMARY2008
1465,OBAMA_PRIMARY2008
1466,CLINTON_PRIMARY2008
1467,CLINTON_PRIMARY2008
1468,CLINTON_PRIMARY2008
1469,CLINTON_PRIMARY2008
1470,EDWARDS_PRIMARY2008
1471,CLINTON_PRIMARY2008
1472,CLINTON_PRIMARY2008
1473,CLINTON_PRIMARY2008
1474,CLINTON_PRIMARY2008
1475,CLINTON_PRIMARY2008
1476,CLINTON_PRIMARY2008
1477,CLINTON_PRIMARY2008
1478,MCCAIN_PRIMARY2008
1479,CLINTON_PRIMARY2008
1480,OBAMA_PRIMARY2008
1481,OBAMA_PRIMARY2008
1482,OBAMA_PRIMARY2008
1483,OBAMA_PRIMARY2008
1484,OBAMA_PRIMARY2008
1485,CLINTON_PRIMARY2008
1486,CLINTON_PRIMARY2008
1487,MCCAIN_PRIMARY2008
1488,CLINTON_PRIMARY2008
1489,MCCAIN_PRIMARY2008
1490,CLINTON_PRIMARY2008
1491,OBAMA_PRIMARY2008
1492,CLINTON_PRIMARY2008
1493,ROMNEY_PRIMARY2012
1494,MCCAIN_PRIMARY2008
1495,CLINTON_PRIMARY2008
1496,CLINTON_PRIMARY2008
1497,CLINTON_PRIMARY2008
1498,CLINTON_PRIMARY2008
1499,CLINTON_PRIMARY2008
1500,CLINTON_PRIMARY2008
1501,CLINTON_PRIMARY2008
1502,CLINTON_PRIMARY2008
1503,MCCAIN_PRIMARY2008
1504,CLINTON_PRIMARY2008
1505,CLINTON_PRIMARY2008
1506,RICHARDSON_PRIMARY2008
1507,CLINTON_PRIMARY2008
1508,CLINTON_PRIMARY2008
1509,CLINTON_PRIMARY2008
1510,MCCAIN_PRIMARY2008
1511,OBAMA_PRIMARY2008
1512,MCCAIN_PRIMARY2008
1513,OBAMA_PRIMARY2008
1514,GIULIANI_PRIMARY2008
1515,CLINTON_PRIMARY2008
1516,CLINTON_PRIMARY2008
1517,CLINTON_PRIMARY2008
1518,GINGRICH_PRIMARY2012
1519,CLINTON_PRIMARY2008
1520,OBAMA_PRIMARY2008
1521,CLINTON_PRIMARY2008
1522,MCCAIN_PRIMARY2008
1523,MCCAIN_PRIMARY2008
1524,OBAMA_PRIMARY2008
1525,CLINTON_PRIMARY2008
1526,CLINTON_PRIMARY2008
1527,CLINTON_PRIMARY2008
1528,CLINTON_PRIMARY2008
1529,EDWARDS_PRIMARY2008
1530,RICHARDSON_PRIMARY2008
1531,OBAMA_PRIMARY2008
1532,CLINTON_PRIMARY2008
1533,OBAMA_PRIMARY2008
1534,CLINTON_PRIMARY2008
1535,CLINTON_PRIMARY2008
1536,CLINTON_PRIMARY2008
1537,MCCAIN_PRIMARY2008
1538,MCCAIN_PRIMARY2008
1539,CLINTON_PRIMARY2008
1540,CLINTON_PRIMARY2008
1541,CLINTON_PRIMARY2008
1542,RICHARDSON_PRIMARY2008
1543,CLINTON_PRIMARY2008
1544,MCCAIN_PRIMARY2008
1545,CLINTON_PRIMARY2008
1546,CLINTON_PRIMARY2008
1547,CLINTON_PRIMARY2008
1548,OBAMA_PRIMARY2008
1549,CLINTON_PRIMARY2008
1550,MCCAIN_PRIMARY2008
1551,CLINTON_PRIMARY2008
1552,CLINTON_PRIMARY2008
1553,ROMNEY_PRIMARY2012
1554,EDWARDS_PRIMARY2008
1555,CLINTON_PRIMARY2008
1556,MCCAIN_PRIMARY2008
1557,CLINTON_PRIMARY2008
1558,GIULIANI_PRIMARY2008
1559,CLINTON_PRIMARY2008
1560,MCCAIN_PRIMARY2008
1561,CLINTON_PRIMARY2008
1562,GIULIANI_PRIMARY2008
1563,MCCAIN_PRIMARY2008
1564,CLINTON_PRIMARY2008
1565,MCCAIN_PRIMARY2008
1566,MCCAIN_PRIMARY2008
1567,RICHARDSON_PRIMARY2008
1568,CLINTON_PRIMARY2008
1569,CLINTON_PRIMARY2008
1570,MCCAIN_PRIMARY2008
1571,OBAMA_PRIMARY2008
1572,CLINTON_PRIMARY2008
1573,GIULIANI_PRIMARY2008
1574,CLINTON_PRIMARY2008
1575,CLINTON_PRIMARY2008
1576,OBAMA_PRIMARY2008
1577,CLINTON_PRIMARY2008
1578,CLINTON_PRIMARY2008
1579,RICHARDSON_PRIMARY2008
1580,CLINTON_PRIMARY2008
1581,CLINTON_PRIMARY2008
1582,OBAMA_PRIMARY2008
1583,MCCAIN_PRIMARY2008
1584,OBAMA_PRIMARY2008
